road_id,barangay,split,manual_constraint_type,applied_constraint_type,display_constraint_type,review_constraint_type,predicted_constrained,predicted_probability,predicted_score_reg,prediction_status,nearest_known_constraint_dist_m,map_color,map_weight,map_opacity,routing_multiplier,avoid_priority,is_blocked,display_label,best_model,best_model_threshold
133,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.8375099,0.42683923,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
134,Gredu (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8186234,0.39831644,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
135,Gredu (Pob.),val,traffic_highway,traffic_highway,traffic_highway,traffic_highway,1,0.53985834,0.36796343,true_positive,,#FFC107,4,0.95,1.25,1,0,Highway traffic,GAT,0.28000000000000014
136,New Visayas,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5353015,0.42462003,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
137,Gredu (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.85140383,0.3728543,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
138,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6783303,0.49449188,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
139,Datu Abdul Dadia,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8552989,0.4527781,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
140,Santo Niño (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.63035476,0.56627184,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
141,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5881297,0.37553483,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
142,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7427322,0.7117477,new_predicted_constraint,35.02337360107464,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
143,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6445356,0.6719182,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
144,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.9095583,0.5266626,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
145,New Pandan (Pob.),val,normal,normal,normal,normal,0,0.24526423,0.5306511,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
146,New Pandan (Pob.),val,normal,traffic_pnm,traffic_pnm,traffic_pnm,1,0.4516017,0.59973186,new_predicted_constraint,102.7941193928948,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
147,Gredu (Pob.),val,normal,narrow_road,narrow_road,narrow_road,1,0.8490192,0.46035403,new_predicted_constraint,105.55485410286909,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
148,New Visayas,test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.77399963,0.387464,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
149,Gredu (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8666322,0.3683964,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
150,Gredu (Pob.),val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8599087,0.36908334,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
151,New Pandan (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.47736558,0.39664102,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
152,San Pedro,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.46995375,0.4485929,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
153,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.72866184,0.7194146,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
154,Santo Niño (Pob.),train,traffic_pnm,traffic_pnm,traffic_pnm,traffic_pnm,1,0.62255883,0.46589297,true_positive,,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
155,Datu Abdul Dadia,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8552968,0.45230037,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
156,Gredu (Pob.),val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8225026,0.3818636,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
157,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5109556,0.33864498,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
158,New Pandan (Pob.),val,normal,traffic_pnm,traffic_pnm,traffic_pnm,1,0.5185852,0.6488892,new_predicted_constraint,24.31809233321988,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
159,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7330016,0.71862537,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
160,Gredu (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.81761396,0.39469725,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
161,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6102398,0.62043756,new_predicted_constraint,53.90998310160232,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
162,Santo Niño (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7371723,0.4367423,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
163,Santo Niño (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.50663185,0.4292547,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
164,Gredu (Pob.),val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.88393813,0.34768695,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
165,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6507893,0.66816336,new_predicted_constraint,100.7916056684336,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
166,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6959362,0.65829307,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
167,Santo Niño (Pob.),test,traffic_market,traffic_market,traffic_market,traffic_market,1,0.7575742,0.48006672,true_positive,,#FF9800,5,0.95,1.55,3,0,Public market traffic,GAT,0.28000000000000014
168,Santo Niño (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.6657237,0.5576483,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
169,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7406334,0.73160833,new_predicted_constraint,116.47233523634624,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
170,San Francisco (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.53447694,0.4072032,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
171,Gredu (Pob.),train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.9095312,0.52599084,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
172,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.71995205,0.6157528,new_predicted_constraint,104.62850632177712,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
173,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6072354,0.61924267,new_predicted_constraint,27.515878545976584,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
174,New Pandan (Pob.),val,normal,traffic_pnm,traffic_pnm,traffic_pnm,1,0.43885502,0.52813137,new_predicted_constraint,53.02231728946081,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
175,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6323191,0.6520104,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
176,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7163446,0.50396633,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
177,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7168122,0.68893987,new_predicted_constraint,82.20703779759995,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
178,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6584022,0.6222404,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
179,Datu Abdul Dadia,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.78404564,0.4353556,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
180,Datu Abdul Dadia,val,normal,narrow_road,narrow_road,narrow_road,1,0.8546026,0.453907,new_predicted_constraint,32.57227804515564,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
181,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.53200376,0.42374843,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
182,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.5982424,0.50468385,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
183,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.66974145,0.11054937,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
184,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6106095,0.62002975,new_predicted_constraint,26.598039057240598,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
185,New Visayas,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5601067,0.41519248,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
186,New Visayas,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8033207,0.5250786,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
187,New Pandan (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.5781894,0.38979256,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
188,Santo Niño (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.6758405,0.5874892,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
189,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.637271,0.34469998,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
190,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.8076611,0.37121964,new_predicted_constraint,172.8165514473133,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
191,San Francisco (Pob.),val,normal,traffic_general,traffic_general,traffic_general,1,0.77427655,0.2681542,new_predicted_constraint,91.22742758887225,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
192,San Francisco (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.4473002,0.34971398,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
193,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.6211463,0.38992,new_predicted_constraint,130.6913975410771,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
194,Quezon,train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7736676,0.43967444,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
195,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.4776807,0.35065794,new_predicted_constraint,92.33170946348085,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
196,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7045859,0.29076594,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
197,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.52310514,0.41250724,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
198,Quezon,val,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7444161,0.3384809,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
199,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.5170927,0.41112095,new_predicted_constraint,94.10927604358521,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
200,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.8468039,0.43060583,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
201,San Francisco (Pob.),test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.445734,0.34824872,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
202,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.80605346,0.3687244,new_predicted_constraint,169.61178947721322,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
203,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.3953534,0.40094435,new_predicted_constraint,132.01058517266347,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
204,San Francisco (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.59352475,0.38853395,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
205,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.44490606,0.34759128,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
206,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7978308,0.57762605,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
207,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.79217637,0.41733742,new_predicted_constraint,172.1257716578379,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
208,San Francisco (Pob.),test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.61659145,0.3643024,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
209,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.7045859,0.29076594,new_predicted_constraint,137.28783781676682,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
210,San Francisco (Pob.),train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.5136626,0.408212,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
211,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.85574514,0.4144811,new_predicted_constraint,128.89723621080057,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
212,San Francisco (Pob.),test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.7773844,0.669977,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
213,Unknown,train,normal,normal,normal,normal,0,0.121932544,0.18589562,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
214,J.P. Laurel,train,normal,normal,normal,normal,0,0.08771209,0.011234596,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
215,J.P. Laurel,train,normal,normal,normal,normal,0,0.24930356,0.25063562,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
216,J.P. Laurel,train,normal,normal,normal,normal,0,0.12914087,0.054314792,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
217,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.22167034,0.14557478,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
218,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20462725,0.15406665,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
219,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20371562,0.15218958,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
220,J.P. Laurel,train,normal,narrow_road,narrow_road,narrow_road,1,0.29811314,0.27588373,new_predicted_constraint,349.2807601715475,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
221,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20225017,0.15027955,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
222,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20375966,0.15259898,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
223,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20476946,0.15454754,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
224,J.P. Laurel,train,normal,normal,normal,normal,0,0.27239236,0.26812088,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
225,J.P. Laurel,train,normal,normal,normal,normal,0,0.25843504,0.25393873,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
226,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.20393267,0.15308003,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
227,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.21551003,0.16216557,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
228,J.P. Laurel,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.28232402,0.22787538,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
229,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.23061387,0.2245899,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
230,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.215568,0.18999018,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
231,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.21558434,0.16241214,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
232,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.26135987,0.25402325,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
233,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.25157282,0.22394715,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
234,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.25118414,0.23499288,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
235,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.2599162,0.25291842,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
236,J.P. Laurel,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.2910156,0.23737656,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
237,J.P. Laurel,train,narrow_road,normal,normal,narrow_road,0,0.21530692,0.16166697,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
238,J.P. Laurel,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.4807221,0.31071353,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
